Reg_Date,Reg_Year,Prop_Name_ENG,ADDRESS_ENG,Prop_Type,Estate_Size,Tower,Floor,Flat,Bed_Room,Roof,Build_Ages,Rehab_Year,SalePrice_10k,SaleableArea,Gross Area,SaleableAreaPrice,Gross Area_Price,Kindergarten,Primary_Schools,Secondary_Schools,Parks,Library,Bus_Route,Mall,Wet Market,Latitude,Longitude
19/7/2016,2016,Ko Shing Building,48-66 KO SHING STREET,single,1,,8,F,,N,37,,338,256,380,"$13,203 ","$8,895 ",4,1,1,6,0,111,0,0,22.287012,114.145899
26/4/2016,2016,Ko Shing Building,48-66 KO SHING STREET,single,1,,13,C,,N,37,,345,256,--,"$13,477 ",--,4,1,1,6,0,111,0,0,22.287012,114.145899
19/1/2018,2018,Elite's Place,68-82 KO SHING STREET,Single,1,,28,D,2,N,15,,828,460,640,"$18,000 ","$12,938 ",2,1,1,7,0,110,0,0,22.287288,114.145538
21/4/2017,2017,Elite's Place,68-82 KO SHING STREET,Single,1,,27,C,2,N,14,,833,460,640,"$18,109 ","$13,016 ",2,1,1,7,0,110,0,0,22.287288,114.145538
31/3/2016,2016,Elite's Place,68-82 KO SHING STREET,Single,1,,32,B,3,N,13,,1100,616,893,"$17,870 ","$12,327 ",2,1,1,7,0,110,0,0,22.287288,114.145538
20/6/2016,2016,84-86 KO SHING STREET,84-86 KO SHING STREET,Single,1,,4,84,,N,41,,400,443,--,"$9,029 ",--,2,1,1,7,0,110,0,0,22.287555,114.145335
4/6/2017,2017,9 KO SHING STREET,9 KO SHING STREET,Single,1,,3,9,,N,60,,327,338,--,"$9,675 ",--,2,1,1,2,0,92,0,1,22.287223,114.146643
17/5/2017,2017,25 ABERDEEN STREET,25 ABERDEEN STREET,Single,1,,4,25,,N,48,,506,312,--,"$16,218 ",--,2,1,1,10,0,50,0,0,22.283784,114.152633
15/2/2018,2018,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,13,NORTH,1,N,1,,1407,407,--,"$34,587 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
12/2/2018,2018,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,17,SOUTH,1,N,1,,1521,407,--,"$37,388 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
12/2/2018,2018,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,17,NORTH,1,N,1,,1568,407,--,"$38,531 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
12/2/2018,2018,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,19,NORTH,1,N,1,,1631,407,--,"$40,076 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
12/2/2018,2018,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,19,SOUTH,1,N,1,,1582,407,--,"$38,887 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
12/2/2018,2018,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,18,NORTH,1,N,1,,1623,407,--,"$39,877 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
12/2/2018,2018,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,18,SOUTH,1,N,1,,1574,407,--,"$38,695 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
24/10/2017,2017,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,13,SOUTH,1,N,1,,1371,407,--,"$33,693 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
17/7/2017,2017,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,15,NORTH,1,N,1,,1449,407,--,"$35,624 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
17/7/2017,2017,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,15,SOUTH,1,N,1,,1406,407,--,"$34,568 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
22/5/2017,2017,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,5,SOUTH,1,N,1,,1176,407,--,"$28,912 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
16/5/2017,2017,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,7,SOUTH,1,N,1,,1236,407,--,"$30,369 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
5/8/2017,2017,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,5,NORTH,1,N,1,,1219,407,--,"$29,973 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
5/5/2017,2017,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,7,NORTH,1,N,1,,1281,407,--,"$31,486 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
28/4/2017,2017,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,8,NORTH,1,N,1,,1307,407,--,"$32,115 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
28/4/2017,2017,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,16,NORTH,1,N,1,,1515,407,--,"$37,226 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
28/4/2017,2017,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,11,SOUTH,1,N,1,,1323,407,--,"$32,511 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
27/4/2017,2017,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,8,SOUTH,1,N,1,,1260,407,--,"$30,975 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
26/4/2017,2017,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,12,NORTH,1,N,1,,1389,407,--,"$34,143 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
26/4/2017,2017,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,12,SOUTH,1,N,1,,1340,407,--,"$32,934 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
26/4/2017,2017,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,16,SOUTH,1,N,1,,1470,407,--,"$36,123 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
25/4/2017,2017,NO. 28 ABERDEEN ST.,28 ABERDEEN STREET,Single,1,,11,NORTH,1,N,1,,1371,407,--,"$33,705 ",--,2,1,1,10,0,50,0,0,22.283086,114.152219
3/10/2017,2017,34-36 ABERDEEN STREET,34-36 ABERDEEN STREET,Single,1,,5,34,,N,45,,561,353,--,"$15,892 ",--,2,1,1,8,0,33,0,0,22.283,114.152117
19/9/2016,2016,37-39 ABERDEEN STREET,37-39 ABERDEEN STREET,Single,1,,5,39,,N,46,,388,284,--,"$13,662 ",--,2,1,1,8,0,33,0,0,22.282847,114.151622
21/2/2018,2018,Caine Tower,55 ABERDEEN STREET,Single,1,,29,A,3,N,18,,998,433,660,"$23,048 ","$15,121 ",5,2,1,5,0,27,0,0,22.282588,114.151297
8/8/2017,2017,Caine Tower,55 ABERDEEN STREET,Single,1,,10,A,3,N,17,,810,433,660,"$18,707 ","$12,273 ",5,2,1,5,0,27,0,0,22.282588,114.151297
28/4/2017,2017,Caine Tower,55 ABERDEEN STREET,Single,1,,8,A,3,N,17,,822,433,660,"$19,002 ","$12,467 ",5,2,1,5,0,27,0,0,22.282588,114.151297
22/3/2017,2017,Caine Tower,55 ABERDEEN STREET,Single,1,,8,B,2,N,17,,700,393,598,"$17,812 ","$11,706 ",5,2,1,5,0,27,0,0,22.282588,114.151297
15/2/2017,2017,Caine Tower,55 ABERDEEN STREET,Single,1,,2,C,2,N,17,,560,319,491,"$17,555 ","$11,405 ",5,2,1,5,0,27,0,0,22.282588,114.151297
5/6/2016,2016,Caine Tower,55 ABERDEEN STREET,Single,1,,16,B,2,N,16,,675,393,598,"$17,176 ","$11,288 ",5,2,1,5,0,27,0,0,22.282588,114.151297
